id_path,id_item,in_slot,prerequisites,sequence,mode,delay_time,delay_time_unit
171,5096,0,"",3,all,"",""
7,70,0,69,2,all,"",""
292,685,0,"",3,all,"",""
8,160,0,"107,108,109,110,116,153,154,155,156,157,158,159",32,all,"",""
299,4017,0,"",13,all,"",""
16,2174,0,"",8,all,0,""
40,1133,0,"",0,all,"",""
306,6625,0,"",9,all,"",""
304,3895,0,"",5,all,"",""
334,11110,0,"",1,all,0,""
59,1329,0,"",4,all,"",""
309,4131,0,"",4,all,"",""
330,11308,0,"",8,all,0,""
297,10646,0,"",3,all,"",""
311,8790,0,"",9,all,"",""
215,8210,0,"8206,8207,8208,8209",11,all,"",""
339,11278,0,"",13,all,0,""
108,10004,0,"",15,all,"",""
209,74,0,"",6,all,"",""
51,334,0,"",8,all,"",""
161,172,0,"",0,all,"",""
216,8220,0,"",20,all,"",""
302,10040,0,"",17,all,"",""
215,8240,0,"8233,8235,8236,8238,8239",29,all,"",""
299,8804,0,"",33,all,"",""
31,842,0,"",14,all,"",""
338,11270,0,"",9,all,0,""
183,5372,0,"",2,all,"",""
306,8672,0,"",25,all,"",""
330,11300,0,"",1,all,0,""
299,10293,0,"",49,all,"",""
149,2019,0,"",1,all,"",""
42,8007,0,"",4,all,0,""
214,8246,0,"",35,all,"",""
213,8133,0,"",17,all,"",""
108,1729,0,"",0,all,0,""
314,5640,0,"",13,all,"",""
28,8637,0,"",2,all,0,""
52,8577,0,"",6,all,"",""
51,1308,0,"",4,all,"",""
304,4253,0,"",12,all,"",""
40,8738,0,2094,3,all,"",""
180,5310,0,"",0,all,"",""
7,80,0,"69,70,71,72,73,74,75",12,all,"",""
53,10232,0,"",5,all,"",""
27,9017,0,"",12,all,"",""
8,111,0,"84,106,107,108,109,110,139",7,all,"",""
307,9131,0,"",40,all,"",""
294,10054,0,"",1,all,"",""
294,10046,0,"",0,all,"",""
204,7370,0,"",10,all,0,""
300,4113,0,"",15,all,"",""
30,8339,0,"",5,all,0,""
189,7727,0,"",4,all,"",""
26,204,0,"",12,all,"",""
174,4829,0,"",8,all,"",""
152,9579,0,"",4,all,"",""
43,7753,0,"",7,all,"",""
308,7820,0,"",15,all,"",""
216,8216,0,"",16,all,"",""
35,2174,0,"",10,all,"",""
304,4491,0,"",16,all,"",""
306,10006,0,"",37,all,"",""
328,10905,0,"",3,all,"",""
298,10040,0,"",36,all,"",""
301,10046,0,"",24,all,"",""
312,4379,0,"",4,all,"",""
306,8368,0,"",17,all,"",""
125,1984,0,"",2,all,"",""
306,7594,0,"",11,all,"",""
205,7321,0,"",1,all,"",""
174,4110,0,"",5,all,"",""
7,76,0,"69,70,71,72,73,74,75",8,all,"",""
181,5119,0,"",7,all,"",""
279,10138,0,"",2,all,0,""
39,797,0,"",11,all,"",""
301,3803,0,"",3,all,"",""
307,9201,0,"",45,all,"",""
338,11283,0,"",15,all,0,""
27,10882,0,"",4,all,0,""
73,8717,0,"",0,all,"",""
298,4073,0,"",8,all,"",""
35,185,0,"",2,all,"",""
300,6641,0,"",29,all,"",""
52,8597,0,"",24,all,"",""
339,11244,0,"",6,all,"",""
299,4217,0,"",16,all,"",""
328,10898,0,"",2,all,"",""
298,3723,0,"",13,all,"",""
302,3817,0,"",2,all,"",""
292,184,0,"",5,all,"",""
54,740,0,"1177,1058",2,all,"",""
307,9133,0,"",41,all,"",""
174,3882,0,"",3,all,"",""
216,8240,0,"",29,all,"",""
261,10239,0,"",15,all,0,""
8,159,0,"107,108,109,110,116,153,154,155,156,157,158",31,all,"",""
34,220,0,"",2,all,"",""
302,3975,0,"",7,all,"",""
310,4441,0,"",10,all,"",""
292,8747,0,"",0,all,"",""
180,215,0,"",12,all,"",""
214,8245,0,"",34,all,"",""
239,1748,0,"",2,all,"",""
299,3723,0,"",3,all,"",""
26,737,0,"",10,all,"",""
205,8641,0,"",11,all,0,""
216,8206,0,"",7,all,"",""
16,194,0,"",0,all,"",""
261,780,0,"",6,all,"",""
279,10095,0,"",1,all,0,""
328,10908,0,"",7,all,"",""
38,5344,0,"",16,all,"",""
220,8603,0,"",3,all,"",""
213,8128,0,"",12,all,"",""
259,8591,0,"",4,all,"",""
30,1146,0,"",0,all,"",""
37,1176,0,"",4,all,0,""
103,1001,0,"",1,all,"",""
37,5331,0,"",12,all,"",""
242,7729,0,"",8,all,"",""
71,8715,0,"",0,all,"",""
249,4953,0,"",3,all,"",""
190,5986,0,"",1,all,0,""
208,7794,0,"",2,all,"",""
329,10912,0,"",2,all,"",""
199,6727,0,"",2,all,"",""
35,687,0,"",8,all,"",""
187,5640,0,"",4,all,"",""
270,9052,0,"",9,all,"",""
307,7634,0,"",25,all,"",""
302,4437,0,"",10,all,"",""
29,841,0,"",13,all,"",""
301,4113,0,"",8,all,"",""
298,8842,0,"",2,all,"",""
214,8210,0,"",11,all,"",""
300,3723,0,"",3,all,"",""
303,10036,0,"",23,all,"",""
214,8247,0,"",36,all,"",""
151,2103,0,"",3,all,"",""
287,9898,0,"",1,all,"",""
299,4327,0,"",20,all,"",""
314,5746,0,"",7,all,"",""
152,2102,0,"",1,all,"",""
336,11244,0,"",6,all,0,""
72,208,0,"",3,all,"",""
16,187,0,"",5,all,"",""
213,8137,0,"",21,all,"",""
176,5214,0,"",0,all,"",""
291,6043,0,"",2,all,"",""
42,8638,0,"",11,all,0,""
36,192,0,"",18,all,"",""
305,4123,0,"",4,all,"",""
122,1725,0,"",2,all,"",""
327,10881,0,"",5,all,"",""
8,109,0,"84,106,107,108,139",5,all,"",""
307,10022,0,"",51,all,"",""
130,2006,0,"",1,all,"",""
304,4437,0,"",15,all,"",""
314,10874,0,"",14,all,"",""
74,8435,0,"",1,all,0,""
286,9897,0,"",1,all,"",""
156,172,0,"",0,all,"",""
204,8553,0,"",0,all,"",""
239,2166,0,"",4,all,"",""
39,1173,0,"",1,all,0,""
253,7752,0,"",7,all,0,""
222,4954,0,"",4,all,"",""
300,8358,0,"",30,all,"",""
308,6655,0,"",13,all,"",""
339,11280,0,"",14,all,0,""
49,1301,0,"",3,all,"",""
331,11260,0,"",9,all,0,""
339,11258,0,"",7,all,"",""
49,681,0,"",12,all,"",""
65,8435,0,"",1,all,0,""
307,4427,0,"",2,all,"",""
235,2372,0,"",1,all,"",""
213,8135,0,"",19,all,"",""
189,6047,0,"",7,all,"",""
329,10922,0,"",6,all,"",""
339,11379,0,"",1,all,"",""
313,3949,0,"",0,all,"",""
211,10092,0,"",2,all,0,""
253,4953,0,"",4,all,"",""
7,75,0,"74,8432,69,70,71,72,73",7,all,"",""
298,8840,0,"",4,all,"",""
215,8225,0,"8231,8228,8234,8224",4,all,"",""
321,11377,0,"",4,all,"",""
48,225,0,"",4,all,"",""
157,717,0,"",3,all,"",""
26,10658,0,"",15,all,0,""
237,2166,0,"",2,all,"",""
307,7804,0,"",31,all,"",""
307,7644,0,"",29,all,"",""
36,981,0,"",15,all,"",""
291,6045,0,"",4,all,"",""
41,777,0,"",8,all,"",""
215,8217,0,"8206,8207,8208,8209,8210,8211,8212,8214,8215,8216",17,all,"",""
293,8553,0,"",2,all,"",""
300,3903,0,"",10,all,"",""
167,5010,0,"",2,all,"",""
243,8567,0,"",5,all,0,""
314,5639,0,"",12,all,"",""
166,5079,0,"",0,all,"",""
313,4627,0,"",2,all,"",""
300,3895,0,"",9,all,"",""
51,697,0,"",5,all,"",""
293,8256,0,"",3,all,"",""
27,729,0,"",3,all,"",""
236,2170,0,"",0,all,"",""
26,729,0,"",4,all,"",""
265,9019,0,"",2,all,"",""
171,5095,0,"",2,all,"",""
27,737,0,"",9,all,"",""
186,5747,0,"",6,all,"",""
303,3715,0,"",1,all,"",""
52,8590,0,"",16,all,"",""
65,818,0,"",2,all,"",""
129,1995,0,"",1,all,0,""
111,186,0,"",7,all,"",""
209,78,0,"",10,all,"",""
270,9047,0,"",11,all,"",""
73,8708,0,"",6,all,"",""
304,6641,0,"",19,all,"",""
292,6046,0,"",4,all,"",""
7,83,0,"69,70,71,72,73,74,75",15,all,"",""
314,11333,0,"",20,all,"",""
52,8581,0,"",18,all,"",""
38,192,0,"",18,all,"",""
215,8241,0,"8233,8235,8236,8238,8239,8240",30,all,"",""
242,7727,0,"",4,all,"",""
298,3741,0,"",14,all,"",""
215,8208,0,"8206,8207",9,all,"",""
312,3851,0,"",0,all,"",""
314,5638,0,"",11,all,"",""
308,3831,0,"",0,all,"",""
178,78,0,"69,70,71,72,73,74,75",10,all,"",""
49,981,0,"",8,all,"",""
78,439,0,"",2,all,"",""
209,89,0,"69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,8432",16,all,"",""
27,205,0,"",18,all,"",""
42,1056,0,"",13,all,"",""
164,5101,0,"",2,all,"",""
213,8127,0,"",11,all,"",""
26,1121,0,"",2,all,"",""
300,9191,0,"",38,all,"",""
286,9974,0,"",2,all,"",""
310,10036,0,"",28,all,"",""
53,8590,0,"",15,all,"",""
309,9201,0,"",15,all,"",""
293,9031,0,"",7,all,"",""
64,904,0,"",4,all,"",""
17,2091,0,"",21,all,0,""
64,817,0,"",5,all,"",""
131,2071,0,"",1,all,0,""
215,8206,0,8227,7,all,"",""
49,982,0,"",13,all,"",""
215,8232,0,"8206,8207,8208,8209,8210,8211,8212,8214,8215,8216,8217,8218,8219,8220,8221,8230",23,all,"",""
38,9715,0,"",24,all,0,""
187,5638,0,"",2,all,"",""
307,7606,0,"",17,all,"",""
180,218,0,"",23,all,"",""
57,596,0,"",1,all,"",""
205,7676,0,"",0,all,0,""
209,72,0,"",4,all,"",""
306,8418,0,"",20,all,"",""
129,2002,0,"",6,all,0,""
108,8577,0,"",6,all,"",""
330,11304,0,"",6,all,0,""
205,7398,0,"",8,all,"",""
58,5646,0,"",0,all,"",""
288,8901,0,"",1,all,"",""
223,2372,0,"",1,all,"",""
29,10004,0,"",20,all,"",""
305,4437,0,"",9,all,"",""
339,11245,0,"",2,all,"",""
304,8700,0,"",25,all,"",""
214,8230,0,"",22,all,"",""
300,5678,0,"",27,all,"",""
8,114,0,"107,108,109,110,111,112,113,139,134,140,141,142,143,144,145,146,147,148,149,150",22,all,"",""
58,6109,0,"",1,all,"",""
341,11350,0,"",3,all,0,""
28,273,0,"",4,all,"",""
186,5721,0,"",7,all,"",""
309,8384,0,"",12,all,"",""
314,5358,0,"",1,all,"",""
164,5100,0,"",1,all,"",""
337,11293,0,"",5,all,"",""
337,11292,0,"",4,all,"",""
330,11307,0,"",9,all,0,""
304,9191,0,"",28,all,"",""
106,8600,0,"",0,all,"",""
213,7754,0,"",2,all,"",""
41,8456,0,"",14,all,"",""
89,1339,0,"",4,all,"",""
26,8708,0,"",22,all,"",""
42,776,0,"",9,all,"",""
304,4427,0,"",14,all,"",""
74,1043,0,"",5,all,"",""
299,4571,0,"",24,all,"",""
153,2169,0,"",1,all,"",""
37,10239,0,"",15,all,0,""
188,5748,0,"",4,all,"",""
36,983,0,"",22,all,"",""
335,11141,0,"",6,all,"",""
216,8211,0,"",12,all,"",""
306,8384,0,"",18,all,"",""
214,8218,0,"",18,all,"",""
308,6619,0,"",11,all,"",""
173,3704,0,"",0,all,"",""
306,5718,0,"",6,all,"",""
167,5059,0,"",1,all,"",""
327,10889,0,"",12,all,"",""
58,8188,0,"",3,all,"",""
327,10855,0,"",1,all,"",""
338,11140,0,"",4,all,"",""
204,10232,0,"",3,all,"",""
298,4113,0,"",18,all,"",""
339,11282,0,"",15,all,0,""
38,673,0,"",11,all,"",""
209,76,0,"",8,all,"",""
29,837,0,"",1,all,"",""
307,4539,0,"",56,all,"",""
189,7728,0,"",6,all,"",""
199,8113,0,"",7,all,0,""
299,4619,0,"",25,all,"",""
270,9041,0,"",7,all,"",""
65,10004,0,"",6,all,"",""
195,5139,0,172,6,all,"",""
221,9572,0,"",2,all,0,""
324,11297,0,"",1,all,0,""
216,8234,0,"",2,all,"",""
42,773,0,"",6,all,"",""
242,8635,0,"",7,all,"",""
297,10650,0,"",4,all,"",""
306,10313,0,"",41,all,"",""
266,8939,0,"",1,all,"",""
216,8203,0,"",37,all,"",""
49,679,0,"",5,all,0,""
17,691,0,"",17,all,"",""
339,11374,0,"",0,all,"",""
260,1748,0,"",2,all,"",""
276,9533,0,"",1,all,0,""
310,4417,0,"",8,all,"",""
39,5946,0,"",8,all,"",""
301,4131,0,"",10,all,"",""
301,4437,0,"",19,all,"",""
196,6059,0,"",1,all,"",""
308,4425,0,"",5,all,"",""
253,8430,0,"",3,all,"",""
213,8146,0,"",30,all,"",""
277,9874,0,"",4,all,0,""
327,10887,0,"",10,all,"",""
48,5730,0,"",6,all,"",""
303,7842,0,"",14,all,"",""
173,3882,0,"",1,all,"",""
301,4327,0,"",17,all,"",""
111,182,0,"",1,all,"",""
341,11349,0,"",2,all,0,""
310,3703,0,"",33,all,"",""
31,839,0,"",3,all,"",""
34,218,0,"",21,all,"",""
304,4093,0,"",10,all,"",""
212,8433,0,"",0,all,0,""
304,8644,0,"",21,all,"",""
260,4971,0,"",6,all,"",""
111,185,0,"",5,all,"",""
314,5357,0,"",0,all,"",""
36,8708,0,"",24,all,"",""
216,8236,0,"",26,all,"",""
299,3917,0,"",10,all,"",""
302,7806,0,"",14,all,"",""
35,690,0,"",11,all,"",""
157,8578,0,"",7,all,"",""
310,3693,0,"",0,all,"",""
311,4095,0,"",1,all,"",""
302,9179,0,"",16,all,"",""
214,8242,0,"",31,all,"",""
338,11138,0,"",2,all,"",""
213,8130,0,"",14,all,"",""
304,3957,0,"",8,all,"",""
148,1538,0,"",1,all,"",""
216,8218,0,"",18,all,"",""
300,3853,0,"",6,all,"",""
222,8326,0,"",0,all,"",""
310,4447,0,"",11,all,"",""
266,9019,0,"",2,all,"",""
8,141,0,"84,139,106,107,108,109,110,111,134,140",10,all,"",""
216,8243,0,"",32,all,"",""
310,8676,0,"",21,all,"",""
330,11301,0,"",2,all,0,""
35,685,0,"",1,all,"",""
306,6583,0,"",7,all,"",""
215,8220,0,"8206,8207,8208,8209,8210,8211,8212,8214,8215,8216,8217,8218,8219",20,all,"",""
239,8603,0,"",3,all,"",""
168,5043,0,"",1,all,"",""
212,8025,0,"",16,all,"",""
314,10877,0,"",17,all,"",""
238,9572,0,"",2,all,0,""
29,842,0,"",14,all,"",""
341,11353,0,"",6,all,0,""
41,776,0,"",9,all,"",""
335,11138,0,"",2,all,"",""
199,7985,0,"",6,all,0,""
35,688,0,"",5,all,"",""
304,8646,0,"",22,all,"",""
74,1110,0,"",3,all,"",""
151,2104,0,"",5,all,"",""
74,1112,0,"",2,all,"",""
204,10004,0,"",16,all,"",""
52,10232,0,"",5,all,"",""
261,7964,0,"",8,all,"",""
293,10255,0,"",8,all,"",""
160,172,0,"",0,all,"",""
42,8456,0,"",14,all,"",""
201,6537,0,"",3,all,0,""
26,9915,0,"",7,all,0,""
299,4309,0,"",19,all,"",""
111,8708,0,"",13,all,"",""
52,8589,0,"",15,all,"",""
41,10004,0,"",16,all,"",""
48,2354,0,"",11,all,0,""
303,4095,0,"",5,all,"",""
36,772,0,"",3,all,"",""
201,6554,0,"",5,all,"",""
206,6570,0,"",1,all,"",""
182,5062,0,"",3,all,"",""
21,10797,0,"",6,all,"",""
300,4327,0,"",23,all,"",""
258,8971,0,"",1,all,"",""
293,8257,0,"",4,all,"",""
314,5744,0,"",5,all,"",""
306,7840,0,"",15,all,"",""
309,5694,0,"",8,all,"",""
7,71,0,70,3,all,"",""
177,4885,0,"",1,all,"",""
249,8603,0,"",5,all,"",""
31,843,0,"",15,all,"",""
111,853,0,"",11,all,"",""
307,8812,0,"",38,all,"",""
52,10004,0,"",28,all,"",""
270,9050,0,"",16,all,"",""
201,6536,0,"",4,all,0,""
52,8708,0,"",27,all,"",""
301,3711,0,"",1,all,"",""
39,8012,0,"",6,all,0,""
205,7395,0,"",10,all,0,""
304,8354,0,"",20,all,"",""
209,8432,0,"",0,all,0,""
336,11267,0,"",5,all,0,""
7,77,0,"69,70,71,72,73,74,75",9,all,"",""
329,10899,0,"",1,all,"",""
71,8708,0,"",4,all,"",""
303,6655,0,"",13,all,"",""
177,4905,0,"",2,all,"",""
303,3903,0,"",3,all,"",""
39,10664,0,"",10,all,"",""
247,8726,0,"",5,all,"",""
180,1036,0,"",11,all,"",""
108,717,0,"",3,all,"",""
43,8983,0,"",11,all,"",""
209,69,0,"",1,all,"",""
27,9014,0,"",16,all,0,""
30,1045,0,"",1,all,"",""
250,1748,0,"",1,all,"",""
53,8583,0,"",20,all,"",""
23,171,0,"",2,all,"",""
253,1748,0,"",2,all,"",""
215,8212,0,"8206,8207,8208,8209,8210,8211",13,all,"",""
