"item_id","name","category_id","lang_code","difficult","status","create_date","recency","customer_name"
"57","IBIS™ Working Notes","8","english","medium","2","1590606574000","2","c3"
"202","Cargospot Handling General Invoice - Agent/Forwarder Contract Agreement","68","english","medium","0","1584455524000","1","c2"
"80","LKM Testing Sample Course","28","english","medium","2","1594928093000","2","c3"
"313","Using SharePoint and Upskill to Support CDTs","13","english","medium","2","1628720302000","3","c3"
"198","Cargospot Import Handling - Import Flight Preparation","42","english","medium","0","1584442976000","1","c2"
"285","Traxon Global Customs (TGC) Basic + NL - Avianca","1","english","medium","0","1596449576000","2","c2"
"124","Cargospot Export Handling - Working with the AWB","26","english","medium","0","1571140838000","1","c2"
"278","TGC all countries (Internal use)","1","english","medium","0","1594208284000","2","c2"
"121","NPR-A Cultural Awareness Refresher","3","english","medium","2","1619474043000","2","c1"
"475","IBIS® Test Assembly Assistant (TAA): Build Assembly","8","english","medium","2","1648584237000","4","c3"
"291","Jose Nieto Sample Course","1","english","medium","0","1627482960000","3","c3"
"56","IBIS® Managing and Applying Object Tags","8","english","medium","2","1589839160000","2","c3"
"235","Cargospot Export Handling - Acceptance (SWP)","26","english","medium","0","1589288856000","2","c2"
"3","COPA Permit to Work (PTW)","3","english","medium","0","1561744524000","1","c1"
"261","Cold Read Process for Editorial Staff","1","english","medium","0","1623786509000","3","c3"
"511","Sample by Jennifer Vivier","1","english","medium","2","1654534664000","5","c3"
"244","Graphic Design Considerations for Maps","17","english","medium","2","1623334884000","3","c3"
"398","Cargospot Handling Import- Aviance Ghana","1","english","medium","0","1606138121000","2","c2"
"57","2018 Alaska Safety Handbook Update","11","english","medium","0","1585001310000","2","c1"
"301","MCQ Item Requirements for AP German Test","13","english","medium","2","1628191275000","3","c3"
"304","MCQ Item Requirements for AP Japanese Language and Culture Test","13","english","medium","2","1628191786000","3","c3"
"127","Cargospot Export Handling - Flight Departure","26","english","medium","0","1571140992000","1","c2"
"512","Traxon Global Customs - Basic Training","136","english","medium","2","1620641865000","2","c2"
"93","Basic Orientation Plus - Refresher","16","english","medium","2","1605815110000","2","c1"
"204","Devon’s Fit for Growth Sample 6","1","english","medium","2","1612971638000","2","c3"
"91","IBIS™ Open Canvas Working with Items","3","english","medium","2","1596465372000","2","c3"
"194","Retired - Facilitating Review Sessions in the IBIS™ Application Content Review Tool (CRT)","8","english","medium","0","1610393406000","2","c3"
"109","ALTD Procedures for Working With Third-Party Materials","7","english","medium","2","1597941440000","2","c3"
"203","Devon’s Fit for Growth Sample 5","1","english","medium","2","1612971579000","2","c3"
"288","AP CDT Lead: Orientation","13","english","medium","2","1626893391000","3","c3"
"370","MSPO for Production Managers 4 - Creating an Enterprise Project","6","english","medium","2","1636488504000","3","c3"
"500","Test","1","english","medium","0","1620398234000","2","c2"
"623","Cargospot Handling - Dangerous Goods","137","english","medium","2","1639738681000","3","c2"
"59","BP Induction (Online)","1","english","medium","0","1586477513000","2","c1"
"213","An Introduction to the IBIS™ Data Reporting Tool (DRT)","8","english","medium","2","1616553504000","2","c3"
"295","Sample by Colleen Knorr","28","english","medium","2","1628103429000","3","c3"
"276","Overview of Data Collection Services","1","english","medium","0","1624555297000","3","c3"
"190","Tier 3 Claims and Red Flags","7","english","medium","2","1610317674000","2","c3"
"640","CHAMP Privacy and Security Awareness","141","english","medium","2","1641471355000","3","c2"
"94","2019 Traxon Global Security - Caribbean Airlines","31","english","medium","0","1560847323000","1","c2"
"440","Traxon Global Customs (TGC) LU Customs Authority","1","english","medium","2","1606379850000","2","c2"
"181","Tier 2 Equating and Scaling for Assessment Staff","7","english","medium","2","1609200360000","2","c3"
"397","MSPO Teams Functionality Training","6","english","medium","2","1637608237000","3","c3"
"610","Introduction to Cargospot Handling","144","english","medium","2","1634801205000","3","c2"
"35","Traxon Global Customs (TGC) Demo","25","english","medium","2","1548087076000","1","c2"
"542","Traxon Global Customs - Slovenia - Customs Reporting","136","english","medium","0","1620651733000","2","c2"
"601","Beta Cargospot Handling - Export","137","english","medium","2","1631778504000","3","c2"
"12","Power Users - ConocoPhillips Permit to Work how to Register Users","5","english","medium","0","1564511309000","1","c1"
"145","MCQ Item Requirements for AP European History Test","13","english","medium","2","1605568910000","2","c3"
"191","Tier 3 ABCs of ECD for Test Developers","7","english","medium","2","1610318112000","2","c3"
"110","RETIRED 1-Introduction to Item Writing--ASL","14","english","medium","0","1598036472000","2","c3"
"330","K-12 CA: Developing a High Performing Agile Team","15","english","medium","2","1632262143000","3","c3"
"411","MSPO for Administrators 4 - Enterprise Project Types and Project Detail Pages","6","english","medium","2","1638822429000","3","c3"
"46","2019 Traxon© Global Security - Leisure Cargo","31","english","medium","0","1552048116000","1","c2"
"218","Traxon Global Customs Basic Training","1","english","medium","2","1586934066000","2","c2"
"657","Path to Innovation","1","english","medium","0","1641910241000","3","c2"
"599","Traxon Global Customs - Basic Training","136","english","medium","2","1631712913000","3","c2"
"577","Traxon Global Customs - United Arab Emirates - Customs Reporting","136","english","medium","0","1620715616000","2","c2"
"221","Cargospot Handling - DGM Handling","1","english","medium","0","1586945650000","2","c2"
"501","Upskill Annual Course Reviews","9","english","medium","2","1652808102000","5","c3"
"296","MCQ Item Requirements for AP Art History Test","13","english","medium","2","1628173755000","3","c3"
"632","B2B Marketing Foundations","140","english","medium","2","1641294505000","3","c2"
"546","Traxon Global Customs - The United States of America - Customs Reporting for GHA","136","english","medium","0","1620652007000","2","c2"
"129","Alaska Safety Alliance Annual Meeting","11","english","medium","0","1632938186000","3","c1"
"84","North Slope Camps & Safety Orientation Module (NSTC)","1","english","medium","2","1605579299000","2","c1"
"122","Retired-Completing an Assignment Using the IBIS™ OIW Module","8","english","medium","2","1601912017000","2","c3"
"198","How Managers Can Enroll Users in the Upskill Training Center","24","english","medium","2","1611431498000","2","c3"
"224","RPA Bots: Scoring Notes Tool Tutorial","30","english","medium","2","1619722479000","2","c3"
"60","IBIS™ System Navigation","5","english","medium","2","1591647932000","2","c3"
"170","Retired-Tier 1 Fairness Guidelines for New People","7","english","medium","2","1607610308000","2","c3"
"265","Content-Specific Training for Artists","17","english","medium","2","1624287971000","3","c3"
"227","Retired SAMPLE Course by Leah 2","28","english","medium","0","1620323639000","2","c3"
"192","Tier 3 Validity for Test Developers","7","english","medium","2","1610318673000","2","c3"
"123","Cargospot Export Handling - Acceptance","26","english","medium","0","1571140406000","1","c2"
"461","Traxon Global Customs (TGC) CD Customs Authority","1","english","medium","2","1606382062000","2","c2"
"450","Traxon Global Customs (TGC) PH Customs Authority","1","english","medium","2","1606381604000","2","c2"
"351","ELL: Developing a High-Performing Agile","1","english","medium","2","1634147596000","3","c3"
"372","MSPO for Production Managers 6 - Resource Planning","6","english","medium","2","1636568962000","3","c3"
"182","Tier 2 Introduction to Item Analysis","7","english","medium","2","1609201495000","2","c3"
"28","IBIS™ Moving to the Next Workflow Step","3","english","medium","2","1587756330000","2","c3"
"352","ELL: Backlogs, Epics, Features, & User Stories","1","english","medium","2","1634567282000","3","c3"
"329","K-12 CA: Developing and Implementing a Product Vision and Roadmap","15","english","medium","2","1632252066000","3","c3"
"609","Introduction to Cargospot Airline","144","english","medium","2","1634799599000","3","c2"
"595","Public Speaking Foundations","140","english","medium","2","1628604696000","3","c2"
"696","Vendor Management and Privacy - What Employees Should Know","141","english","medium","2","1643813188000","4","c2"
"32","Traxon Global Security (TGS) Demo","25","english","medium","2","1547822608000","1","c2"
"505","4. Memory: Encoding &amp; Retrieval - Part II","32","english","medium","2","1653066725000","5","c3"
"643","Marketing: Collecting Consumer Information","141","english","medium","2","1641472557000","3","c2"
"145","Cargospot Export Handling - Acceptance","26","english","medium","0","1574159256000","1","c2"
"659","Cargospot Airline - Flight and Capacity Control","150","english","medium","2","1642156833000","3","c2"
"427","Traxon Global Customs (TGC) FR Customs Authority","1","english","medium","2","1606379369000","2","c2"
"110","Benzene Awareness Module (NSTC)","11","english","medium","2","1612986773000","2","c1"
"98","Retired-Module 00: How to Navigate","12","english","medium","0","1597263785000","2","c3"
"252","New Editor Orientation and Training","17","english","medium","2","1623694527000","3","c3"
"408","Traxon Global Customs (TGC) Basic Training","1","english","medium","2","1606296352000","2","c2"
"195","Traxon© Global Customs (TGC) Europe Antonov Airlines","1","english","medium","0","1584437451000","1","c2"
"406","Cargospot Airline – Flight and Capacity Control","1","english","medium","2","1606295912000","2","c2"
"514","Traxon Global Customs - Basic Training with Cargospot Interaction","136","english","medium","0","1620642488000","2","c2"
"33","Cargospot Handling Demo","25","english","medium","2","1548081639000","1","c2"
"91","AK-CESCL 2-day Certification","1","english","medium","2","1605805041000","2","c1"
"502","IBIS® Item Workflow Pathways - Introduction","2","english","medium","2","1652979479000","5","c3"
"186","Test - SAHI Create Automation Suite","1","english","medium","0","1609965068000","2","c3"
"480","Traxon© Global Customs (TGC) Basic Training (CSP) + US - WCS","1","english","medium","0","1609941908000","2","c2"
"510","Traxon Global Security with Cargospot Interaction","117","english","medium","2","1620641642000","2","c2"
"671","Cargospot Handling - Dangerous Goods","154","english","medium","2","1643717387000","4","c2"
"710","Cargospot Dangerous Goods","146","english","medium","2","1646655552000","4","c2"
"680","Data Privacy for Information Security Professionals - Part 2","141","english","medium","2","1643800025000","4","c2"
"21","NSTC Instructor Application","9","english","medium","0","1570831178000","1","c1"
"456","Work Skills: Backlog Refinement","1","english","medium","2","1645213637000","4","c3"
"474","IBIS® Content Review Tool (CRT): Review and Evaluation","8","english","medium","2","1648583982000","4","c3"
"612","Introduction to Cargospot Revenue","144","english","medium","2","1634802424000","3","c2"
"156","Traxon© Global Customs (TGC) Basic Training + JP Customs for TN","1","english","medium","0","1574419750000","1","c2"
"134","4-Overview of National Advisory Committee (NAC)","14","english","medium","2","1605303205000","2","c3"
"228","Kenny Sample","28","english","medium","2","1620836623000","2","c3"
"74","2 Creating Courses in the Upskill Training Center","9","english","medium","2","1594844153000","2","c3"
"662","Data Privacy for Information Security Professionals - Part 1","141","english","medium","2","1642503450000","3","c2"
"248","Cargospot Import Handling - Completing Shipment Transfer (SWP)","1","english","medium","0","1589294928000","2","c2"
"592","Finance for Non-Financial Managers","140","english","medium","2","1627992215000","3","c2"
"199","Cargospot Import Handling - Import Shipment Arrival and Document Handling","42","english","medium","0","1584454968000","1","c2"
"455","Traxon Global Customs (TGC) MV Customs Authority","1","english","medium","2","1606381849000","2","c2"
"495","Praxis 5038 English Language and Literature Item Writing","14","english","medium","2","1651167603000","4","c3"
"344","IBIS™ Open Canvas – QTI Overview","3","english","medium","2","1633467836000","3","c3"
"58","IBIS® Summary Statistics","8","english","medium","2","1591395679000","2","c3"
"501","Cargospot Airline - Reservations","1","english","medium","2","1620630191000","2","c2"
"561","Traxon Global Customs - Czech Republic - Customs Reporting","136","english","medium","0","1620656058000","2","c2"
"691","Marketing: Maintaining Privacy When Working with List Vendors","141","english","medium","2","1643810818000","4","c2"
"395","Traxon© Global Security (TGS) - FI","84","english","medium","0","1605708867000","2","c2"
"123","PSM - Alpine Facility Emergency Action Plan","3","english","medium","2","1619475617000","2","c1"
"74","ARSC Fire Watch Test","1","english","medium","0","1602103642000","2","c1"
"187","Tier 2 Reliability for Test Developers","7","english","medium","2","1610289583000","2","c3"
"617","Cargospot Handling - Import","137","english","medium","2","1635242916000","3","c2"
"155","Cargospot DGM","61","english","medium","0","1574323846000","1","c2"
"261","Cargospot Handling General Invoice - Contract Agreement Airline (SAL)","1","english","medium","0","1591860382000","2","c2"
"105","ASA ID Verification Training","7","english","medium","2","1612900637000","2","c1"
"117","North Slope Wildlife Awareness","3","english","medium","2","1619465089000","2","c1"
"113","NSTC Hearing Conservation","11","english","medium","2","1613774617000","2","c1"
"20","IBIS™ Adding Media","3","english","medium","2","1587581628000","2","c3"
"405","Reviewing IBIS® Item Previews for College Board Staff","13","english","medium","2","1638372530000","3","c3"
"362","RPA Bots: Automated IBIS Entry Feature (AIEF)","30","english","medium","2","1635790948000","3","c3"
"380","MSPO for Production Managers 13 - Working in the Project Center","6","english","medium","2","1636738163000","3","c3"
"526","Traxon Global Customs - Denmark - Customs Reporting","136","english","medium","0","1620649968000","2","c2"
"219","Cargospot Import Handling","1","english","medium","2","1586937531000","2","c2"
"45","Selecting Copyright Sources at ETS","7","english","medium","2","1588366261000","2","c3"
"120","How to Use the ALTRD Labor Hours Dashboard","6","english","medium","2","1601409217000","2","c3"
"417","MSPO for Administrators 10 - Reporting","6","english","medium","2","1638843334000","3","c3"
"433","8. Capstone Project - Data Science Academy","32","english","medium","2","1642194717000","3","c3"
"702","Anti-Bribery","141","english","medium","2","1643872783000","4","c2"
"446","Traxon Global Customs (TGC) RO Customs Authority","1","english","medium","2","1606380061000","2","c2"
"631","Learning Brainstorming","140","english","medium","2","1641294498000","3","c2"
"569","Traxon Global Customs - Ethiopia - Customs Reporting","136","english","medium","0","1620715029000","2","c2"
"158","Cultural Awareness - Alaska","3","english","medium","2","1645140790000","4","c1"
"144","Respiratory Protection- Introduction","22","english","medium","2","1639599295000","3","c1"
"155","Confined Space Entry","22","english","medium","2","1639775236000","3","c1"
"195","The Values, Principles, and Roles of an Agile Team","6","english","medium","2","1610464389000","2","c3"
"31","How to Log Your Hours in Jira","6","english","medium","2","1587761089000","2","c3"
"141","MCQ Item Requirements for the AP Biology Test","13","english","medium","2","1605567366000","2","c3"
"419","ELL: IBIS Bulk Import Training","12","english","medium","2","1639071494000","3","c3"
"656","Balancing Work and Life as a Work-from-Home Parent","140","english","medium","2","1641896843000","3","c2"
"549","Traxon Global Customs - Mexico - Customs Reporting","148","english","medium","2","1620652573000","2","c2"
"387","Traxon Global Customs (TGC) Admin Training - Aerotranscargo","1","english","medium","2","1600981537000","2","c2"
"725","Traxon Global Security with Cargospot Interaction","149","english","medium","2","1654609782000","5","c2"
"378","MSPO for Production Managers 11 - Variance Analysis, Plan Revision, and Reporting","6","english","medium","2","1636735853000","3","c3"
"47","Materials That DO NOT Require Permission","7","english","medium","2","1588709080000","2","c3"
"689","Human Resources: Privacy Considerations When Monitoring Employees","141","english","medium","2","1643809949000","4","c2"
"416","Traxon Global Customs (TGC) TT Customs Authority","1","english","medium","2","1606373958000","2","c2"
"602","Introduction to Cargospot AirMail","154","english","medium","2","1631779204000","3","c2"
"160","COPA Permit to Work (PTW) CBT","3","english","medium","2","1650488676000","4","c1"
"196","Orientation to the Upskill Training Center","24","english","medium","2","1610493888000","2","c3"
"37","NSTC Unescorted","12","english","medium","0","1576628614000","1","c1"
"147","MCQ Item Requirements for AP World History Test","13","english","medium","2","1605569083000","2","c3"
"335","Excel for Test Development 5","30","english","medium","2","1632272670000","3","c3"
"251","2 Camtasia Interface","9","english","medium","2","1623502367000","3","c3"
"96","Traxon Global Customs (TGC)  System Administration - Flyuia","36","english","medium","0","1561024762000","1","c2"
"608","Cargospot Airline - Demo","144","english","medium","2","1634541515000","3","c2"
"154","Sample by Shelia","28","english","medium","2","1607472418000","2","c3"
"61","Retired-IBIS™ Open Canvas, March 2020 Release","3","english","medium","0","1591897582000","2","c3"
"547","Traxon Global Customs - Canada - Customs Reporting","136","english","medium","0","1620652049000","2","c2"
"122","Traxon Global Security (TGS)  - WESTJET","1","english","medium","0","1571053491000","1","c2"
"517","Traxon Global Customs - The Philippines - Customs Reporting","136","english","medium","0","1620648863000","2","c2"
"530","Traxon Global Customs - Greece - Customs Reporting","136","english","medium","0","1620650600000","2","c2"
"75","NSTC PPE Module","11","english","medium","2","1603389829000","2","c1"
"173","TOEIC Listening OIW Training Materials","12","english","medium","2","1607708924000","2","c3"
"114","Understanding IBIS™ Scoring Objects","4","english","medium","2","1599684803000","2","c3"
"236","Fairness Guidelines 2021 for ELL Staff","12","english","medium","2","1623160390000","2","c3"
"205","Retire - NGAD Technology Winter Open House - February 2021","27","english","medium","0","1613160345000","2","c3"
"299","MCQ Item Requirements for AP English Language Test","13","english","medium","2","1628190687000","3","c3"
"150","TOEIC Reading OIW Training","12","english","medium","2","1606333792000","2","c3"
"682","Privacy and Customer Services","141","english","medium","2","1643805372000","4","c2"
"23","CHAMP Quotes© System (QCS) Certification BETA","23","english","medium","0","1539159419000","1","c2"
"417","Traxon Global Customs (TGC) PY Customs Authority","1","english","medium","2","1606374204000","2","c2"
"47","NSTC: Fall Protection","22","english","medium","0","1579039680000","1","c1"
"32","IBIS™ Navigating the Object Page","3","english","medium","2","1587994845000","2","c3"
"465","User and System Form Codes","24","english","medium","2","1647034616000","4","c3"
"144","MCQ Item Requirements for AP Environmental Science Tests","13","english","medium","2","1605568188000","2","c3"
"368","MSPO for Production Managers 2 - Microsoft Project Overview","6","english","medium","2","1636475650000","3","c3"
"260","Cargospot Export Handling - Preparing the Export Flight (SAL)","26","english","medium","0","1591860360000","2","c2"
"544","Traxon Global Customs - United Kingdom - Customs Reporting","136","english","medium","0","1620651872000","2","c2"
"478","Traxon Global Customs (TGC) Admin Training - CZ","1","english","medium","0","1607725450000","2","c2"
"111","NSTC Benzene Awareness Module","11","english","medium","2","1612987040000","2","c1"
"70","NSC - First Aid/CPR/AED Skills Testing","11","english","medium","2","1601418046000","2","c1"
"385","K-12 CA and ELL: Flow of Value, Part 2","15","english","medium","2","1637157114000","3","c3"
"364","ELL: Sprint Planning Part 1, Your First Planning Meeting","1","english","medium","2","1636052470000","3","c3"
"423","6. Machine Learning Basics - Data Science Academy","32","english","medium","2","1639403597000","3","c3"
"259","Cargospot Handling General Invoice - Contract Agreement Agent (SAL)","1","english","medium","0","1591860336000","2","c2"
"565","Traxon Global Customs - Nigeria - Customs Reporting","136","english","medium","0","1620714758000","2","c2"
"190","Traxon© Global Customs (TGC) Basic + US -FI","1","english","medium","0","1583159096000","1","c2"
"223","RPA Bots: Object Exporter (Print Runner) Tutorial","30","english","medium","2","1619722139000","2","c3"
"349","K-12 CA: Preparing for Your First Sprint Planning Meeting","15","english","medium","2","1634135307000","3","c3"
"262","Cargospot Handling General Invoice - Airline Billing (SAL)","1","english","medium","0","1591860422000","2","c2"
"548","Traxon Global Customs - Argentina - Customs Reporting","136","english","medium","0","1620652146000","2","c2"
"396","Traxon© Global Customs (TGC) + IE Customs - SWP","1","english","medium","0","1605776958000","2","c2"
"100","2019 Traxon Global Security - Aeroflot","31","english","medium","0","1561536559000","1","c2"
"142","Energy Isolation 2","22","english","medium","2","1639598314000","3","c1"
"109","NSTC Asbestos Awareness Module","11","english","medium","2","1612985948000","2","c1"
"421","Miro Basics Training","30","english","medium","2","1639160230000","3","c3"
"337","Devon’s Fit for Growth: AIEF Demo Backup","28","english","medium","0","1632273875000","3","c3"
"53","2019 Traxon© Global Security - Uzbekistan Airways","31","english","medium","0","1555586860000","1","c2"
"558","Traxon Global Customs - Maldives - Customs Reporting","136","english","medium","0","1620654731000","2","c2"
"94","Sample Course Enrollment - Used in TL Session 6 on Reports","28","english","medium","0","1596648811000","2","c3"
"63","Retired-IBIS™ Open Canvas, June 2020 Update","1","english","medium","0","1591999090000","2","c3"
"355","ELL: Scrum Sprints and Sprint Events","1","english","medium","2","1634817431000","3","c3"
"237","Cargospot Export Handling - Working with the AWB (SWP)","26","english","medium","0","1589291612000","2","c2"
"130","Cargospot Import Handling - Delivery of a Shipment","42","english","medium","0","1571239011000","1","c2"
"714","Cargospot Mobile - L'administration du système (Français)","147","french","medium","2","1647599605000","4","c2"
"653","Executive Presence on Video Conference Calls","140","english","medium","2","1641896832000","3","c2"
"634","Design Thinking: Prototyping","140","english","medium","2","1641294509000","3","c2"
"716","CHAMP's QMS and CRB ","116","english","medium","2","1648477856000","4","c2"
"54","NSC - First Aid/CPR/AED Full Course","11","english","medium","2","1581447046000","1","c1"
"133","3-Job Analysis Survey","14","english","medium","2","1605296841000","2","c3"
"439","Work Skills: Self-Organization Team Coaching Activity","14","english","medium","2","1643400248000","4","c3"
"340","TOEFL Essentials Independent Contractor Reading Training","12","english","medium","2","1633101342000","3","c3"
"189","Traxon Global Customs (TGC) IN Customs Training - WY","1","english","medium","0","1583152974000","1","c2"
"18","Santos Field HSES Orientation","8","english","medium","2","1570571755000","1","c1"
"185","Tier 2 Differential Item Functioning (DIF)","7","english","medium","2","1609856427000","2","c3"
"430","Sample by Elida Wylie","13","english","medium","2","1641678913000","3","c3"
"275","IBIS Considerations for K-12 Artists","1","english","medium","0","1624387406000","3","c3"
"40","Jira Training for NGAD","6","english","medium","2","1588038769000","2","c3"
"135","5-Overview of Post NAC","14","english","medium","2","1605362401000","2","c3"
"505","Cargospot Handling - Import","137","english","medium","2","1620637157000","2","c2"
"133","Cargospot DGM","61","english","medium","0","1571395717000","1","c2"
"74","2019 Traxon© Global Security -  Expair Cargo","31","english","medium","0","1558517631000","1","c2"
"66","Traxon© Global Customs (TGC) Basic Training + CA Customs -ECS Group","1","english","medium","0","1557316854000","1","c2"
"600","Traxon Global Customs - Basic Training with Cargospot Interaction","136","english","medium","2","1631712947000","3","c2"
"33","NSTC Instruction Materials","10","english","medium","0","1574714326000","1","c1"
"500","Overview of Fairness Guidelines for Research and Communications","23","english","medium","2","1652138569000","4","c3"
"699","The GDPR - A Practical Overview","141","english","medium","2","1643814245000","4","c2"
"421","Traxon Global Customs (TGC) BG Customs Authority","1","english","medium","2","1606377532000","2","c2"
"567","Traxon Global Customs - Angola - Customs Reporting","136","english","medium","0","1620714880000","2","c2"
"216","Traxon Global Customs Admin Training","1","english","medium","2","1586933732000","2","c2"
"399","MSPO for Team Members 2 - Quick Overview of Navigating Project Online & Viewing Assignments","6","english","medium","2","1637617235000","3","c3"
"379","MSPO for Production Managers 12 - Working with the Project Site","6","english","medium","2","1636736892000","3","c3"
"240","Graphic Design Considerations for TOEFL and TOEIC","17","english","medium","2","1623264971000","2","c3"
"711","Traxon Global Security","149","english","medium","2","1646982719000","4","c2"
"129","Cargospot Import Handling - Import Shipment Arrival and Document Handling ","42","english","medium","0","1571238986000","1","c2"
"678","CHAMP Privacy and Data Protection - Part 2","141","english","medium","2","1643797596000","4","c2"
"388","Traxon© Global Security (TGS) - Fiji Airways","84","english","medium","0","1602656456000","2","c2"
"452","Traxon Global Customs (TGC) BD Customs Authority","1","english","medium","2","1606381743000","2","c2"
"98","AK-CESCL Refresher","1","english","medium","2","1606071956000","2","c1"
"86","PPE Module (NSTC)","11","english","medium","2","1605580007000","2","c1"
"438","Sample by Cindy","28","english","medium","2","1643319191000","4","c3"
"180","FRQ Item Requirements for AP Physics C: Mechanics","13","english","medium","2","1608582486000","2","c3"
"241","Graphic Design Considerations for Praxis","21","english","medium","2","1623266927000","2","c3"
"166","Retired-MCQ Item Requirements for AP United States Government and Politics Test","13","english","medium","0","1607558507000","2","c3"
"21","IBIS™ Entering MCSS and MCMS Response Choices and Keyset","3","english","medium","2","1587587451000","2","c3"
"238","New Artist Orientation and Training","17","english","medium","2","1623248761000","2","c3"
"206","Cargospot DGM","61","english","medium","0","1584456066000","1","c2"
"243","Cargospot Export Handling - Flight Departure (SWP)","26","english","medium","0","1589292609000","2","c2"
"144","2019 Traxon Global Security  TGS - Air  Tahiti Nui","31","english","medium","0","1573746980000","1","c2"
"645","Cargospot Mobile","147","english","medium","2","1641805077000","3","c2"
"114","2019 Traxon Global Security - Boliviana de Aviacion","31","english","medium","0","1566825550000","1","c2"
"68","Traxon© Global Security (TGS)  - UIA Cargo","31","english","medium","0","1557480295000","1","c2"
"668","Cargospot Airline - Sales & Pricing","154","english","medium","2","1643716878000","4","c2"
"46","NSTC: Confined Space Entry","22","english","medium","0","1579039366000","1","c1"
"367","MSPO for Production Managers 1 - Introduction & Microsoft Project & Portfolio Management (PPM) Overview","6","english","medium","2","1636405893000","3","c3"
"311","IBIS™ Open House - July 2021","27","english","medium","2","1628265437000","3","c3"
"398","MSPO for Team Members 1 - Introductions & Terminology","6","english","medium","2","1637614565000","3","c3"
"452","K12 CA: Jira Advanced Roadmaps, Part 2","15","english","medium","2","1644527656000","4","c3"
"459","Using Channels - Practice Activities for Staff","24","english","medium","2","1645633474000","4","c3"
"201","Devon’s Fit for Growth Sample 3","1","english","medium","2","1612971438000","2","c3"
"177","FRQ Item Requirements for AP Environmental Science Tests","13","english","medium","0","1608324650000","2","c3"
"457","Content Review Tool (CRT) Contributor Role for College Board TDs","13","english","medium","2","1645215231000","4","c3"
"240","Cargospot Handling General Invoice - Contract Agreement Airline (SWP)","1","english","medium","0","1589292276000","2","c2"
"257","Cargospot Handling - DGM Handling (SAL)","1","english","medium","0","1591860294000","2","c2"
"126","Alpine Facility PSM Overview","3","english","medium","2","1619477231000","2","c1"
"124","Radiation Safety","3","english","medium","2","1619476082000","2","c1"
"87","H2S/FeS Module (NSTC)","18","english","medium","2","1605580166000","2","c1"
"512","Manually Creating IBIS® Saved Searches and Assembly Specifications","8","english","medium","2","1654535620000","5","c3"
"250","General Style for Editors","1","english","medium","0","1623427615000","3","c3"
"693","Marketing: Using Consumer Information","141","english","medium","2","1643811277000","4","c2"
"445","Traxon Global Customs (TGC) PT Customs Authority","1","english","medium","2","1606380028000","2","c2"
"704","Cargospot Temperature Control Handling","146","english","medium","2","1644245134000","4","c2"
"96","Basic Orientation Plus","16","english","medium","2","1605822488000","2","c1"
"78","GRE Paragraph Set Training","14","english","medium","2","1594923012000","2","c3"
"310","MCQ Item Requirements for AP Spanish Literature Test","13","english","medium","2","1628193815000","3","c3"
"424","Traxon Global Customs (TGC) HR Customs Authority","1","english","medium","2","1606377671000","2","c2"
"447","Traxon Global Customs (TGC) SK Customs Authority","1","english","medium","2","1606380103000","2","c2"
"80","NSTC Alaska Safety Handbook Module","11","english","medium","2","1604974957000","2","c1"
"701","Privacy and Data Protection Essentials","141","english","medium","2","1643872351000","4","c2"
"255","Traxon© Global Customs (TGC) - ACM","1","english","medium","0","1591794051000","2","c2"
"414","Traxon Global Customs - Basic + CA China Southern (CZ)","1","english","medium","0","1606315876000","2","c2"
"679","CHAMP Privacy and Data Protection - Part 3","141","english","medium","2","1643797669000","4","c2"
"642","Data Subject Rights for Customer Service Employees - MANDATORY","141","english","medium","2","1641472285000","3","c2"
"68","Basic Orientation Plus Test","16","english","medium","2","1601061615000","2","c1"
"31","ILT - Oil Search Alaska Field HSES Orientation","8","english","medium","0","1573668885000","1","c1"
"73","Basic Orientation Plus","16","english","medium","2","1602092612000","2","c1"
"51","NSTC HAZCOM Module","9","english","medium","2","1580244582000","1","c1"
"135","2022 Alaska Safety Handbook Update","11","english","medium","2","1638574523000","3","c1"
"408","MSPO for Administrators 1 - Introduction to Project Online","6","english","medium","2","1638815963000","3","c3"
"127","Fairness in Item Writing","23","english","medium","2","1604613706000","2","c3"
"115","RETIRED-ABBI - OIW  Item Authoring Training","15","english","medium","0","1599744963000","2","c3"
"326","Using the R & D Travel Request SharePoint Site","30","english","medium","2","1632234697000","3","c3"
"564","Traxon Global Customs - New Zealand - Customs Reporting","136","english","medium","0","1620714499000","2","c2"
"118","Traxon Global Customs - Troubleshooting Training ","1","english","medium","0","1570095964000","1","c2"
"458","Traxon Global Customs (TGC) AE Customs Authority","1","english","medium","2","1606381950000","2","c2"
"433","Traxon Global Customs (TGC) FI Customs Authority","1","english","medium","2","1606379622000","2","c2"
"638","CHAMP GDPR: A Knowledge Check","141","english","medium","2","1641462715000","3","c2"
"405","Cargospot Airline - Reservations","1","english","medium","2","1606295737000","2","c2"
"698","Privacy and Data Protection Basics Knowledge Check","141","english","medium","2","1643813878000","4","c2"
"69","2019 Traxon© Global Security (TGS)  - Estafeta","31","english","medium","0","1557483492000","1","c2"
"64","Traxon© Global Customs (TGC)  System Administration - Cargojet","36","english","medium","0","1557233636000","1","c2"
"82","HAZCOM Module (NSTC)","9","english","medium","2","1605573135000","2","c1"
"498","RPA Bots: Shortpath Bot Tutorial","30","english","medium","2","1651678785000","4","c3"
