id,filename,type,detected_language
1736,0e4c29ddcc21aaee31d6c425fcac781d20221367.txt,short,en
915,3f4179939eee2854691ccf1b36d394877888871.txt,short,en
1484,8bf6f7e96a6a63376a2daea8379396f22013864809.txt,short,en
743,6ce8f38a31b29fb3700c1ed96d08d3f91140726708.txt,short,en
816,9468fc04f1807845ca05ac62fe7fe948273539470.txt,short,en
946,9b3874f5e548f78a04836dfe534424e61039852628.txt,short,en
2028,5a64d5e5b15fc0ba268e6f3f64bca4b12069592492.txt,short,en
1784,76be875135ed3d58f3ca55e9a17ef0ca1927566595.txt,short,en
936,a2b04e7c0f2d9f6852abc080d7e6562f280395452.txt,short,en
217,63035e785378a45fdf60516cd2ab96201088573467.txt,short,en
1444,360bd016edd4c6718d197f81195bcc2e569496718.txt,short,en
1787,4f393676f625bf88b22c230483e7e93c485396588.txt,short,en
1419,fad81e733dc8e10ebef9bf7ec3039ddd439134321.txt,long,en
2077,86e91804a16a1c58286e2dbfacf2712d651400799.txt,short,en
2100,33f6b27104ad1e6432fc04b07dad5153964428915.txt,short,en
960,870541c7c02bfbeffe8173980a4a3cd42116657477.txt,short,en
2072,951849e299113fb0f02ad5ecd214a149524186276.txt,short,en
174,cea247161b7e65503097b049a24a5ddf712782006.txt,short,en
726,4d392965f21ca731107f8b33425773fe1113928391.txt,short,en
1658,bf6235548129733b9f0cac2dc251f127136131715.txt,short,en
634,f8fb7461f44b0149e788dd92b29eb3f7622347266.txt,short,en
576,73592decb385f46f6dff067e244607501990701219.txt,short,en
1601,148d1c147be9ae42d3ee2781bf9f07bb152986810.txt,long,en
401,8f70734cf55bd65aa72e2879323cf6a7153210253.txt,short,en
1346,57354e9d265affe41f0a1cc1af2c0c801129140515.txt,short,en
1262,e7f2dd9f0af78a7d00524366c3819abe541452882.txt,short,en
546,767ed21090b90f175a69e5d4e792df781522559826.txt,long,en
1710,a346edd4ca79457ddf3dada99f3d85221809698454.txt,long,en
1949,ef6522f825882e2aa67ff215fd430177282495426.txt,short,en
1889,02048c300a0f94a89033c6f13afd5d1a1002365540.txt,short,en
1917,8f592bc752afa14c0812bc90d7fd64d1970247186.txt,short,en
715,f68c692b5bd0004eb840120f61b3be7757829493.txt,long,en
1422,496d9a42e203d3e39af8ef2daba7bc74641093492.txt,short,en
560,58970fb90fde3b6605ff4d3ecd14d766135810258.txt,short,en
845,72f1fb7ed821517784567eb2a4f4c63a712172362.txt,short,en
375,777280f72d1a07e46d53fd4f0090aba3932249812.txt,short,en
490,99d38a7fcc6ea7bd158332396943f0b1481990018.txt,short,en
684,e87ff78d979fc6b6e01e73d4d9e8b6ea1400587025.txt,long,en
748,fa28438e1511ff08bdd91ee4e4412970307429132.txt,long,en
319,d09869066e149ffab6385730c34f8a881883879743.txt,long,en
752,f56b41fd180d945e5a43ac36d21334e21316268510.txt,short,en
440,718741d7b9340331f18c135c4a5fc6db1989912805.txt,long,en
1048,538df91d6448750898ba3221f6f0efcd1274636903.txt,long,en
1439,e9111012b51ec5232488ceef420fa9262114053262.txt,long,en
266,91d671e5513f306d4a4bf1c86dc207751829836196.txt,short,en
1316,c1d2fe2953fd6e2a246368a0d71c4ae11944436600.txt,short,en
1860,3a910ca8f4b110148d14c832cc6b25331275492202.txt,long,en
2053,234b4cdcd2f6bc2eacf4d3d8c4c27697704492846.txt,long,en
533,c2eee7ae12cbb1c6e0856864823f6467175963321.txt,long,en
2102,3edbf66539c353dde8d2181e2a0fc595495134966.txt,long,en
1051,c831820c7fda3e2fdc2dcf0fe1695b79225179385.txt,short,en
328,6cd4b0df6bc6785e9f3f507da56f4fc31784420003.txt,short,en
1646,5ffbdc0cca792cf43464c35685f9ea57368245155.txt,short,en
1241,7380ba7de73bc7d377909a66720aa9f21486976999.txt,long,en
855,47078257990db7d8107e0bda19d7118d1843241685.txt,long,en
1686,83f892a8d83b83dbfde0a0abc0e48741269806983.txt,short,en
1848,8b945d22a3e4b3c6c965ef650e0d6a551143752212.txt,long,en
1874,8757914935f36109d7d69ae56c75bf891311322813.txt,long,en
112,6944a030aaf59f3a9bbfd3aa06112cdd1131415854.txt,short,en
1566,23ae8714cacc82e0914988c4bb6ebf69775084573.txt,long,en
921,6ebdfd15325ed1ca3f7d05defb9602971478818880.txt,short,en
267,8a4b5adb1328ec363d36692e51f835f9180367045.txt,short,en
1464,03d9bdff94e330a9cc37113d8e5f292e1311088839.txt,short,en
1323,4e6fd12b61b13f557955b77cfcf454b41587141433.txt,short,en
152,11bfb13ef4b66b03632f5c030ca57aec1624475261.txt,short,en
652,eead102b62e6e256d46be44a4d4a8e46368177978.txt,short,en
280,c99cc946f89a1b00bc39d3f50d83d2b61500026255.txt,long,en
1160,55fb3dde741e7ab2a39ccf1c43adf4111503542376.txt,short,en
955,2c08e97f570a6e3e186640529714b6a7334457132.txt,short,en
1393,e817be14bc0143c1f20fb1879cca2cbe1228399590.txt,short,en
1441,fdd5f4b2c1e7f90f4e63670d033df7c1551401156.txt,long,en
295,a4efc0c89796ed4d15111ebd2998d7b425274464.txt,short,en
975,638d2d3d075d5d186316fc02fc301d451428075750.txt,short,en
1254,e70647e814d221bc05282f1a29a100cd678577532.txt,long,en
240,7cf2ac67576b24911eb57036f2709fc41600264172.txt,short,en
114,3cf8e62668bee104770526bf53880c81785599106.txt,short,en
1976,9922905b8f24e739e4f331b035ee81bd1932134265.txt,short,en
1786,53e7429072381da78a2198ce27ace1191754989735.txt,short,en
1486,decb3b747af3275fcd697921054f6f6d588475012.txt,long,en
99,293c79502302a4e5289d4d9cb827b68a1407554792.txt,long,en
860,16372fbbdcd5d0f1a6cf13d2e0ea60bb176222403.txt,short,en
1585,3d7d4b6950de6ddeaa22fc1d8bc85860476129901.txt,long,en
1427,538831903311043230f6d02b183306b5422686090.txt,long,en
544,cb4af7b34dc28f794cbe7f212c7e78cf1173365605.txt,long,en
962,6aae1bd55abc73cab91a8d1b7aa3639e1820606412.txt,long,en
874,102d2e9f6372557cc8913e569dca25941189781748.txt,short,en
663,4ccf964b93a83b3f3f705c282eb1353c1568867915.txt,short,en
827,81e39cb32c8b25bbff9888993e1f40da818690992.txt,short,en
358,db24beb386884e7e1ce0585887d8998d387581998.txt,long,en
804,a53a0e352824018efd9eda5341665156623174016.txt,long,en
1212,bab8f2be7cd55558339243f69beb8133608104854.txt,short,en
760,796b2939e6d796a7d03a5182e73e713b783602082.txt,long,en
1532,ae9f93b2682162087cd45f726b3272931346645508.txt,short,en
642,7a3a1b213bbcac64bdf9dbd3fb334e6e1028153975.txt,short,en
1214,a91f7d4f57d38849f219d16d478ab60d1444946631.txt,short,en
1020,5209afe10541c3bf25e8b090cbcc07b91992197592.txt,short,en
768,2a19ea7848318e53cdbd5e62ea643e701357902837.txt,short,en
1005,7f28388f55c15984e852a50b6e66e87a2051009553.txt,short,en
443,8f1bea055b2075937cf8747b0804a806872233259.txt,short,en
1795,193d1e425c5ebaf72b3bd74caa154236728553020.txt,short,en
956,4a94e92eb67546af5ab5b80e6cfb0c0a1470615070.txt,short,en
664,7ac279412ea8f03f9caf462ad2ecb6a91613078093.txt,short,en
1302,e86e1b44592ae51a77e325d81991b784620917459.txt,long,en
161,c38093b6938ed2bd9d5b9eeeae68bbcd1296739900.txt,short,en
547,e16e81991fdecb03a8d339a780edf63f231836488.txt,short,en
139,0d4bfbe7434ba5d1f47af5ab0f849b16913486270.txt,short,en
1324,13d864f631bd4b614cd2562a8aad25e91129365140.txt,long,en
897,adbdb33227ed98628d6a1739aced36ff403546664.txt,short,en
967,ac6aff41af549e5a407fd099f374fc79206029397.txt,short,en
219,71dcebbb1b53ad2cb16546b725c847131083662890.txt,short,en
2083,f9a398347a744623d8a802c92215014d1510970726.txt,short,en
1384,de2b6c87cfd65c2b97da52d41489bfda719085334.txt,short,en
477,bbb10f9d5f59cc4c6117ca4a284fd6f51620896310.txt,long,en
1922,32b6d2c21c65284e547101dcb78601722087314573.txt,long,en
883,993b76eea35ee7b24d8dcc4995ab6e481114137693.txt,long,en
493,a72ddffa860c9496bab57feea1088a86282257188.txt,short,en
680,89550ab006e679af7050684f2922f2481835739825.txt,long,en
931,2f0e40e48d9f662a294caf45a6387ba6448301164.txt,short,en
340,230fb8e04ae057e0462de71137368aaa1684862017.txt,long,en
1998,ae2f0a21ba1bf01cb7d200d2e65116da1798552142.txt,short,en
1610,1f18b844a657c36975b6496fe1ce6b99374321264.txt,short,en
1403,b34f35de06d49c27029d5b9609f63373257469359.txt,long,en
64,8a0cd3600fcf593d854a56a0e03ca16e359405687.txt,long,en
763,32d8a56489554dbdfce085b97312b5072067639657.txt,short,en
1470,fe6b48b210134a419c6fcedabf15a5d21481900552.txt,long,en
673,10bda38b18f0069a560dc3188e0c973f166553036.txt,short,en
23,58b970df0b16987e00c9a79bd7ebcc7b755102330.txt,short,en
924,504dda307616fc687f7aa30ad24b8dd8854474188.txt,short,en
1494,d52a390df4c3d45684bf26843b132d28824543423.txt,long,en
728,55dafd72773e0b291f25b93711c14537842511893.txt,short,en
1985,20b198738d271b4599b76d84e3cb16281099374635.txt,short,en
1955,792d1535fc6b1d943b0b74abbea8d778459777893.txt,short,et
1521,290805dadf8685eb1adfddead4127b231215411034.txt,short,en
1630,d538662290404cd4cd17ca0214cf9c2a778888507.txt,short,en
1522,a473315d2191cbfa3d9d33ed3d12e0481521177169.txt,long,en
305,05e232685a4c90b53e9bcf5666a592d01748377381.txt,short,en
1928,0ba3438dabfc2161ec52f14a27ac4e0c752508013.txt,long,en
2033,9c2d08623522a5b1f8743ea8cf3d8e831679233732.txt,short,en
689,5ddfbbe36ff3e08c0956766e4349230a890766131.txt,short,en
253,4225b67b818cddbba740dc47ff8467a2818418774.txt,short,en
1808,574a2d01877df4bf66c03175b9c6f94a927911918.txt,short,en
1456,6fcab2932fcf5c181ca1085ae802ae2a928295309.txt,short,en
1577,fdf76ed067f28c6059b4465744850de3998619891.txt,long,en
1367,3bf3b54f8227a538d495c3025bd46df81771117872.txt,long,en
788,e2b4dcd5d4cd882a306d4971ae6a95fc2110547837.txt,long,en
1042,7e579568f02a5f2cdafd0e12b0ec92321338755133.txt,short,en
380,4633bb69d7e2a0ae0c8bd2b02d498f9b1593947725.txt,short,en
1695,879c8ff470698e0b01ee78f4d18521a31727033920.txt,short,en
1944,596dc59a7cdfd11127a3c1263e026d251564528133.txt,short,en
1514,9d67851f0cc64a994055b429318b5d761287665868.txt,short,en
974,7773f33301478ff6efce6e861c4e6d7f1577118829.txt,short,en
1596,9544030a1ef8ddee4353a515324bdf05592805421.txt,short,en
1921,e8246d45d4031d8246d5bf041638cae5380638733.txt,short,en
594,da72b59a8b3b8d1999294a40f6034c851226954781.txt,long,en
164,f6909fe94bba44091b16323d9aa5184f478050618.txt,short,en
844,c8f52cf2cda71b0679f5a4a32814fa1a1363518866.txt,long,en
435,9fce27e11b7c655de7c10b1303e2a4f71244958387.txt,short,en
1355,f9cd6e216a4c4cf44bf3baf8cec08de0483139674.txt,long,fr
1853,28a9f360a96dece0119e916a422e2190669621419.txt,short,en
203,1671fd911020de228fc85518ab27dcd81527212996.txt,short,en
1548,79713fccd3ba59f98b90143f770807d41762070908.txt,long,en
354,f6a8050f3e3bb3de0b4e01d5fa7f0d11957547291.txt,long,en
1994,bce82022bd93e9008ce52fb7d61897ef540330759.txt,short,en
700,f04b3448071af7fe10bcdd9b4da37158426692885.txt,short,en
1600,fa67a127dba1aa90f5ed2885c9014bf617264225.txt,short,en
127,61f83ed1516699cf56447f5a7c0e78de1512296703.txt,long,en
1971,c779915d66d0440f3bba3ade6ab6a915561686767.txt,short,en
1432,fb04dd2892b05d8d3ee108853c69a829266657938.txt,short,en
281,1b2764780183a43c7be15d3b7123890f386753823.txt,short,en
859,5bcafc1190128a1f85a48bedeacddcdc1359357733.txt,long,en
1060,fbed207c1b67d381f8f660755aa8db221254343359.txt,short,en
1530,1792ce95b9444e770dc3dd42146d7c93438882560.txt,long,en
1589,acb77734a8c94cb4c7a6184f295ee0971099691390.txt,short,en
1123,033c3092bae4657781609216262176591453142421.txt,short,en
486,1b5a9490ba6789a704c2aec6dc65d05e206880899.txt,short,en
1715,fe4c32608d5e998be47c4ba0ed97ea79703801545.txt,short,en
621,f78aab0044d01571f13696154af2c1102003646752.txt,short,en
1291,9b3c1248dffe392f950e316f44e2eabd1684349861.txt,long,en
1424,97b750b7c85026dfeced3fac165b679f978470490.txt,short,en
687,d4efe317611622f79371ff33c403d8321457895830.txt,short,en
235,f6f6dbfd918a86c6c91e992f08e821f31329329369.txt,short,en
1319,62cf09d4ce532e8c0c7001ed132ce26c1790263422.txt,short,en
2038,56d48d6a327983d0e40a78c62d09c641501156212.txt,short,en
1477,a3452e12d9a4e9c3c5d76021c50dbd19270385018.txt,short,en
1798,fc9a7b8586c6689612786d4190c093161266877402.txt,short,en
70,c18f5e23c0f6eacdf6b49aed7836896a1178355340.txt,short,en
488,082b318570e1bbf250d1a7a88d8911291158168863.txt,short,en
885,b10c202293bdb040cbc8a586dfe63956637805162.txt,long,en
1847,ca2c93515d8eb9dc77d35c772e57613b130501343.txt,short,en
1923,5ed14e8e44e87990c68f6c63fa1c103b1780029454.txt,short,en
4,45c9482e0c5f004ed7bcb9f027651ff02064723196.txt,long,en
21,3d39d054934799a3686b3b54df072755356420508.txt,short,en
1216,f5585bdfe84c1ee15ddf07fe71a690471154206137.txt,short,en
735,1f8947024226bc2b544ae6eae050da4f1569389521.txt,short,en
1152,b55a0f087a13ca5e995e73be10d02b5b406978880.txt,short,en
801,31d81b7601fcbc0d3a95c95ab00d6bfe1238606487.txt,short,en
1147,825cfeedba4bd97ecb3093a3a791e58d2129494286.txt,short,en
971,009d3ed6e5e17e75201060086e89d398756933692.txt,short,en
618,797fe23e2798336a0bd47d89b5aca3a2945840054.txt,long,en
1534,be9bf6e4552efebf545345d16d776ca144742254.txt,short,en
1605,f6f30420c32458d512ef3a83da17e673855360447.txt,long,en
1768,7aa8692b929da845e6d400ba68ba067e2082253858.txt,short,en
917,e885f037d015af0809fbae134aaf040e922002080.txt,short,en
595,078cd82c73f330d15758931c19bf89f9788123982.txt,short,en
1852,31daa687f5b3f2e43d690ea95f590d411191389374.txt,long,en
195,e58ef2b5a3d84a715343f2d054cb859e1712921510.txt,short,en
423,e13a4793203d20d4fc85c317af2541e22072509470.txt,short,en
2001,c8124ae0bc51655542ee2fbcbab2fd1b248627599.txt,long,en
1963,ecc299aa94f8cf6c2a0f9bbbe554f9a4956492788.txt,short,en
1711,44b4188bf4f0f32490e278fdb1cd2784405717595.txt,short,en
1339,e0a4b62167ae462cad89803229052659414021038.txt,long,en
1938,270cafdf1b55d225f41dd538f405c342427786072.txt,long,en
1754,7d3e30bbc94977de40baf5b2f631db9a418797356.txt,long,en
1796,0f5f66bf279f3f5366aa4a3ff03dc52c350055432.txt,short,en
1626,cc425e732d7b387e606dacf6d0e239be1839644045.txt,long,en
697,54de612147f6b41ee6794a50e38176d7175602878.txt,short,en
1387,9718b06caed271570ed3fa7090557a8c1526388886.txt,long,en
256,de49e7e8e43babd74d0f7384103af6851529809540.txt,short,en
1088,67b183a8cb715e27b71d099d04b908251525268537.txt,short,en
101,4aea13f0995494effeaf39f2cfc4399e1384147047.txt,long,en
71,4f7f9545e9c1a1604dbd0f2f493f987b522605246.txt,short,en
1775,56373a822ed5b17626e7ba5264bc78c160405834.txt,short,en
1772,7e255f23ba1a344544f1e134b510e15f2123478769.txt,long,en
422,d8d26e864957393540e5eaa1966907ee242864349.txt,short,en
759,902711ad8debd69ccea90ad47db2e5d1698266572.txt,short,en
651,a1f0873ef32179dc976731210ab0bc44979005074.txt,long,en
1192,a16d274c38ba1991d5ad62d2eddc0c1d590007923.txt,short,en
1209,e18b3cff1e3c3abaffd7e11eb287f9881442753861.txt,short,en
1487,4d270337ce55b4e979bdfcbfd8bc41c91866091360.txt,short,en
758,89f5e4e7a7e6c40df49b07a275757c55155690424.txt,long,en
1895,362008f1ebafa9c989ada3f1a49f459d28393293.txt,short,en
1524,a2dc5827d361aa860d572077991725d1414106239.txt,long,en
429,0a8411e0b6c56272add3b34000ed5f4f798671365.txt,short,en
1030,303961303083676cb30f4f5283ac36361389363835.txt,short,en
888,cec490b237671c2a8514246593d115071994934949.txt,short,en
1361,f1c2bd87724630f0f1b5638b9c13a1481676840382.txt,long,en
1478,bd454c3c1c4c6dc22aefeb00792606fd1478137176.txt,short,en
1236,6d6d1ea40beb50573beffc9da72967fd1830971608.txt,short,en
471,573247dc765a60eb3445cbf1eab1c5b9248874680.txt,short,en
1368,2ba12c5bdcbd156fb43d692701edbfd8569938799.txt,short,fr
1354,9e0f707d5de210482809f11ff6b972202095013694.txt,short,fr
1916,9d954d466c8efe9d641101b3b43f74692082478002.txt,short,en
492,7c016f1380a9ac5209a4f9e63f86f7fb951954067.txt,short,en
5,b9b9b7ef261823f4ed95488f357fd1501591828125.txt,short,en
1729,ea1542ac97d9c4bed7c1a538393567d5213992697.txt,long,en
417,b3afa6bedea2c173fd17d80ff1f331411086050197.txt,short,en
535,12357adbe3184e469ba44405bc0a9a371809995587.txt,long,en
585,44085da9056eade3a659b72f8e75a035801768356.txt,long,en
292,68ae4b2ec4dfa9a99d6a2f3864565551190792697.txt,long,en
1731,72154b41eea5a9dab3c8e7e329edca66263181193.txt,long,en
892,661ba88dc043d682bbcf041f106be29a1481303379.txt,long,en
381,1929a8c599b8e71d3b3c8660392d45a91907642071.txt,short,en
636,18ca47903202a7306c8496c9159ae9621350730368.txt,short,en
770,a7e00fd46465e5651cb65cc00c0900631191982581.txt,short,en
446,ca5bb6f7d9ba15bfc94806c155b416991459271657.txt,long,en
925,8a7514215c303ff1955312c94cbd83e0741321515.txt,short,en
1841,5e9c5fda9762f18b0e5913cd2514c213425210777.txt,short,en
169,78510498135e4b4f12a905da82ba38ca60190740.txt,short,en
1442,ac70c5f89307cc38d0b3c1f7cf848b211718200423.txt,short,en
87,ab7b33405bc9dcda864f94e9c745e3c5642355256.txt,short,en
662,0c2fe82eaa9f5f8c2df16d47f66b2a99588044732.txt,long,en
1046,830ee51d7c2979fae12f8051126201a61939708949.txt,long,en
1670,ca2f44fba80ad946266e4fcde21c11e01178168602.txt,long,en
234,09a996d53cc7b28b8ce17b0115ab3bc51237655171.txt,short,en
1992,d7dd739896c60aff2836f0e294c609b9125306856.txt,short,en
1228,42906ff7707cae46266197abd76cd3b01964520327.txt,short,en
309,0e0df7bfed0ed6dc2e8d439729495bf31416230097.txt,short,en
1616,ba85412a4e7c60d58fdb34e786fe6f30216674867.txt,short,en
1389,179f1b78e28237a021ecf702dfef4db362723019.txt,long,en
53,97c3ff0b63386bd2ecba50d2b0940941930373862.txt,long,en
450,33009ac3f5213559160dffc3a33b90021620578101.txt,long,en
813,ed05a55e6e0827b5bfd528aa7f37c0d71042796243.txt,long,en
676,ab0c0ed0bb398c1e146020567986188c581470573.txt,short,en
1176,a71a60c3c8009448d1b16666b5d5e0ba611012772.txt,short,en
1129,b431117140da8c561ba1a9fd7159096e102895677.txt,short,en
1057,fd51b9b82fdf798161ddba6ca93565c01968549954.txt,short,en
1750,47975006f6655212ac196cebc8dc9335157072304.txt,short,en
719,6ffb74f3db7c4c7788c0b31dc68c0d72766300881.txt,long,en
701,9d5565c67d5302c1d58279799d5030f2747791870.txt,long,en
919,c97dff1e9377957b35af4b02465a8263984126289.txt,long,en
1284,9bf83459ba91d1563f7e9fb1e8a41eb8619904784.txt,short,en
1890,afb1e02fdd552efc7f11c7b0725ba347333460558.txt,short,en
518,b1b27fab61b143915ff0d723dc320bb8343959726.txt,short,en
365,d0d321ba57d0c4dff86e31869477b01b918864102.txt,long,en
131,9673f95bd38f45b4feaaf3b80d289d3f1412860650.txt,short,en
1081,135186e6f017208da0d55bb6316a0d802005349138.txt,long,en
1587,4a3fe20cdac3ba7adf7cc71cf5a98daa1295300619.txt,long,en
1435,9022d7464521e3a2ce8670bf9b25d7011975234397.txt,long,en
1845,88086e9e9eb1c2fea05fc3526b6e6953456740567.txt,long,en
1378,3378c4a6b3f0e86316522faa7bd0131b1479231457.txt,short,en
2024,b6ad74b42ce1370dfdeb178ef3d010a81884783294.txt,long,en
1153,310a4b6108c874fb10561078597e49e21536674075.txt,short,en
1257,c7af8e7967f4ac5157fcde2a26c98e7c419097874.txt,short,en
1690,1961f44efec85758b4c43dacdacafb3f144011630.txt,short,en
767,a1bd26a2c9f5cd36cdf625e1e6d57f321788982966.txt,long,en
600,4bfaa6c12da39c6836a416b291dfa165197777156.txt,short,en
359,30a9f28806e94d1bf2382425be3004a01184542644.txt,short,en
311,e8d642472c01d6d447ea6b4d9bf5e8ba681837293.txt,long,en
582,8651e9df79a11a5e8069feb417fab190140675054.txt,short,en
587,f0a1bff2e55e88c5438d9892b1e1d76d400971524.txt,short,en
1294,b54f69058b88469caa52a5d7dbd91b3c1805906596.txt,long,en
1300,b3e1e62690c0a427cccdfedbb70b91f5532246808.txt,long,en
1451,1c0b3d3880dedda34f99bfab944721ec322577834.txt,long,en
1792,f62d7b4355aa82b7676f53a00c62ea051387692609.txt,long,en
49,b6b6e18d405c10957a01f1ca42074e291363557493.txt,short,en
1567,fe97952b0f718e01aebd6da7393a3f2b300866291.txt,short,en
2026,ec1a1c723f18841afaf23233b26954df585295077.txt,short,en
550,9cdc6f321fc1e4a7dd09b277cd0a24262111462319.txt,short,en
834,9dd4fc26e5c2e197896d5b5956f641822082906103.txt,short,en
1996,6ac6a89f0cbe96a7b52fc67a7eda3236421772062.txt,long,en
1898,f9de73181ce147367644a0c7f422cca4640176356.txt,short,en
478,1ab231c8a21789c4f45125fcbacfcb511637430300.txt,short,en
1654,2645ba08632d18534246eb9e5135ff9d766249126.txt,short,en
410,6e0aff9eafea9f93d88a087075dc6be9695586963.txt,short,en
1383,d6fbbb2c30636facd847e1ba86277efc1771426205.txt,long,en
499,3d68f8b75d32a3f2fde4f79bbba9ba2c202671824.txt,short,en
1423,22a5ef1e2b1f75ca935cc9bfb6e9406c392451862.txt,long,en
140,e41b371a0e8e863e63b0331caa0600971989349974.txt,short,en
241,4bfde16b948e6e17f5ea3fd030d8e8a4701180931.txt,short,en
1728,e16cc2cadf6da4d8bc34c40db8eea0b31412602854.txt,short,en
62,075346b213f7972a5f320e6a64905e03692136080.txt,short,en
1984,3ab42856f3cb6371f41da4e94694f9021615897701.txt,short,en
710,b7ae39329605c7c92d7ddd1d0d80e63d1395635620.txt,short,en
58,06ae76e52c52afc74000c9aa7fce5ef778520575.txt,short,en
1506,8a2510a3a87a70a6875b89294126d1d2437534847.txt,long,en
954,755b14f942cbcccaeec6b0d154803d571066030329.txt,short,en
740,284bc9914c5740d4439b7a0b1fada29f1887187460.txt,long,en
1391,268db57f6dc846649b8836a5a8b1d9dd1258895882.txt,long,en
899,96baba220cbf32ceb115ee09c7932afd592024720.txt,long,en
1829,65cd9a18f5dd9beb5eb5942d098e7a271262254378.txt,long,en
1385,7e288417aff2262a5faa142d1d90ed5f1952808100.txt,long,en
839,89a89c3a5a248764dc8235bc3bdd53f4941589329.txt,short,en
276,be37d47512158368e7ffb5703ea3de02948295320.txt,long,en
2050,cae7d95a804710e5f53380f544a9ccc91382620949.txt,short,en
1759,4c2d8707ab6dca3032e0392f95bcde12990143040.txt,long,en
364,facf02677b6fffd010153888768159b11735485657.txt,short,en
577,080595aa427ae1e648a7f0f052a18f47101202389.txt,long,en
1887,06474a17febfd66ef42f4235a61c5a931438533598.txt,short,en
530,8628ff929ea9ce3b39dedb14474985951215380585.txt,short,en
799,4e40ee2816898f56c7d555b6a37ca6fa2037126454.txt,short,en
2098,91a6705f1221bd9043991124fcb4592d565181287.txt,long,en
523,bc0e4fed21e9247f789bebdab014fa60598800736.txt,long,en
481,52746a222240cd517b306302e2a31d0913627069.txt,short,en
882,3b39490c789c057143d4098c42803570558501723.txt,short,en
1645,da14d2edf58a33949a623cddf76c56352066523110.txt,short,en
1473,4ce33e7b1b93dd796c6d0725db78b5502139543156.txt,long,en
188,5988ed58c95ce007e519a98cce18e889910162579.txt,short,en
1751,097598453ab9cc263777bdd3fd27f637924002076.txt,short,en
1110,5fea549d5ea32aa96fdc53d8a42d6170477387042.txt,long,en
1718,a8df92cbd364a72f7f4291349a23e88c656377147.txt,long,en
1977,ac8ed7251639d9e605e187ab72aedb721669033473.txt,short,en
1821,61b3363a012783fbcd510d5168165079570743223.txt,long,en
1018,57e1db2ca4c687d5b8970e75da1dacb81924412257.txt,short,en
1741,9d288419c2c5a993c1a1726bd0bc178c1362988705.txt,short,en
704,694c33269f3fae5266fe579a89ea6b971895607399.txt,short,en
2085,5e2a7fb81191e4fee57735eba73104df51322916.txt,short,en
1499,5bf187a4ad69f73c4624f3929468f69f1859342973.txt,long,en
1497,a1cc5cef4c8281294580a05fe29184232069917859.txt,long,en
378,71221739750a629691aae32eff69b83b1552617994.txt,short,en
50,b336b7591ae2adba762af62d2efd62e01142207753.txt,long,en
755,2a16387c3879557bcc0c72ccb27c429b1392621849.txt,short,en
1237,e3072617acd9cb40f924e25ed860799c635990175.txt,short,en
914,1ac71cca85a81043aec5005aede93e8b395401132.txt,long,en
1415,c31d7b9c473103daf73568d95ccb1015460223103.txt,long,en
1791,a42845ee076c43d6f76f462e451243c51404002683.txt,short,en
1981,3c535b1edecbc0d94171e34975f2156e1170085142.txt,short,en
1897,657a642286b697349c2965ac41723d8455730358.txt,short,en
1599,62dfd08815f928101d55a34b7a3fc4f71242706605.txt,long,en
716,82e6fc4abfd8631b2853d0bbc3aad3cf1305611603.txt,short,en
1669,5534632b44a40d069efcdab586abd0f3356178147.txt,short,en
519,a2a2cd4eee51702fdc3269936d15bd7a1328653469.txt,short,en
1802,681f42865a35682a3138593f0d1ebbd01180454841.txt,short,en
1757,6114fc399115cd397c8a486bbdc23edc1331969281.txt,short,en
961,d2c69d2fb071015ba8069a8cc3e3715e1042331852.txt,short,en
1245,fa93f24fd725af47227f34421afd3eaa459185246.txt,short,en
1742,82bf8ee0a502f568b9c60f39d48e679a207672786.txt,short,en
1862,f03953a80651b80de644b3531bdaa13a424958122.txt,short,en
1541,42a5597136db9e0794fa475553641055520328582.txt,short,en
196,bcd6d1a23d832cdb3d58f7dace4c4be3935322844.txt,short,en
1703,d9c64a7d66dee845e30963a56c5812d7846174627.txt,long,en
873,168933f00f3d23bb9b0e4d591b8b16fa577320684.txt,short,en
928,09c9366347ceb94ebaa94d0442933438252786148.txt,short,en
180,d8ecdddc1db44aca14c42f12d7872aa61309835560.txt,long,en
376,518c02bb06df5534d18770edb480ee4c760750795.txt,short,en
1177,152fbc206ccb645cb479fea15c742eec549265414.txt,short,en
242,0a1e13189407cb3d85d20a7ce168ea9e70349274.txt,short,en
1934,ebe633261e4aab08078d1718750250931647297988.txt,short,en
1476,4996ce5895ec8eebc57c76b83394100141644383.txt,short,en
1967,6405d3048ee1974dcf154fa29bf70e0d1022043398.txt,short,en
2065,1e161d91647ef56216512b931c6b7a9a521509871.txt,long,en
132,4863730c58b4317eb140b80f1538ded8492384854.txt,short,en
1492,014fa2fb39f47742cadfe4109d67170e60222419.txt,long,en
2012,be39c50601565dda884946080598fcd11382098021.txt,long,en
42,c14a149c9dd924ea34890655397e13e11838932543.txt,long,en
2019,bc47508a69ca41dd77e6273cafc1bf071991242827.txt,short,en
277,b2f0f699e323d2757c7a5b18d909c94c1461501933.txt,short,en
372,d9236b2b345bf239c6030da5c06b04d8376989482.txt,short,en
1968,1be068396133537ab6f9bdb9af20ead62040675430.txt,short,en
1472,bcb568717fa70210c1adb7c85da078d31058377063.txt,short,en
1805,12e7e400e6b7ed02edae66e7101885c4855176044.txt,short,en
509,58fcb48294b5ddc499d5a1ebe333398b1308561038.txt,short,en
